customer_id,tenure_months,monthly_charges,contract,payment_method,support_tickets,has_streaming,last_login_days,refund_issued,Churn
102886,67,47.66,month-to-month,paypal,3,False,7.0,0,No
102887,5,15.0,month-to-month,check,1,False,,1,Yes
102888,11,80.18,one-year,card,1,False,,1,Yes
102889,14,82.98,two-year,card,4,False,,0,No
102890,11,65.01,month-to-month,card,2,False,3.0,0,No
102891,41,41.3,one-year,check,2,False,1.0,0,No
102892,26,72.22,two-year,check,2,True,8.0,0,No
102893,65,33.39,month-to-month,card,1,False,3.0,0,No
102894,19,44.32,one-year,card,0,True,55.0,0,No
102895,39,51.23,month-to-month,card,0,True,3.0,0,No
102896,47,91.1,one-year,bank,1,False,6.0,0,No
102897,45,60.93,month-to-month,card,1,True,1.0,0,No
102898,57,58.8,two-year,bank,0,False,27.0,0,No
102899,15,118.87,two-year,card,0,False,3.0,0,No
102900,37,78.81,month-to-month,paypal,1,False,6.0,0,No
102901,57,78.47,month-to-month,paypal,0,False,8.0,0,No
102902,62,60.76,month-to-month,bank,3,False,5.0,1,Yes
102903,44,55.09,one-year,paypal,3,False,12.0,0,No
102904,47,15.34,one-year,check,1,False,2.0,0,No
102905,62,94.22,month-to-month,card,1,False,18.0,0,No
102906,45,81.21,two-year,bank,1,False,11.0,0,No
102907,68,65.52,month-to-month,card,0,False,4.0,0,No
102908,10,66.57,month-to-month,check,0,True,3.0,0,No
102909,25,88.4,month-to-month,paypal,1,False,10.0,0,No
102910,8,31.13,month-to-month,check,1,False,39.0,0,No
102911,7,55.25,month-to-month,card,4,True,7.0,1,Yes
102912,34,41.59,month-to-month,card,3,True,2.0,0,No
102913,17,114.29,month-to-month,bank,1,True,,0,No
102914,29,91.89,two-year,card,1,False,9.0,0,No
102915,32,15.0,month-to-month,card,0,False,3.0,0,No
102916,45,32.16,two-year,bank,4,True,24.0,0,No
102917,68,66.69,one-year,check,2,False,,0,No
102918,61,58.19,one-year,card,0,False,,0,No
102919,27,36.89,month-to-month,paypal,3,False,7.0,0,No
102920,24,118.62,one-year,bank,0,False,13.0,1,Yes
102921,55,77.81,month-to-month,card,0,True,3.0,0,No
102922,9,81.87,month-to-month,card,2,True,6.0,1,Yes
102923,39,52.7,month-to-month,paypal,0,False,9.0,0,No
102924,31,88.06,month-to-month,check,1,False,,0,No
102925,13,60.49,two-year,paypal,2,False,,0,No
102926,44,62.92,two-year,paypal,2,True,2.0,0,No
102927,23,85.28,one-year,paypal,2,False,0.0,0,No
102928,14,29.28,month-to-month,paypal,0,False,15.0,1,Yes
102929,47,109.93,two-year,paypal,0,False,1.0,0,No
102930,13,74.56,one-year,paypal,1,True,10.0,0,No
102931,48,102.02,month-to-month,paypal,2,False,21.0,0,No
102932,12,43.11,month-to-month,bank,2,False,4.0,0,No
102933,31,46.92,one-year,check,0,True,13.0,0,No
102934,58,40.95,month-to-month,paypal,3,False,18.0,0,No
102935,17,76.26,month-to-month,paypal,1,False,11.0,0,No
102936,55,71.65,one-year,card,0,True,2.0,0,No
102937,52,58.39,month-to-month,card,1,True,,0,No
102938,65,44.65,month-to-month,card,1,False,29.0,0,No
102939,12,38.34,month-to-month,check,1,True,27.0,1,Yes
102940,51,68.79,one-year,bank,1,True,7.0,0,No
102941,67,58.36,two-year,check,3,False,22.0,0,No
102942,55,52.86,two-year,card,2,False,4.0,0,No
102943,14,108.68,one-year,card,2,False,,0,No
102944,59,67.94,one-year,paypal,3,False,3.0,0,No
102945,8,101.75,one-year,bank,2,False,4.0,0,No
102946,42,56.67,month-to-month,card,2,False,,1,Yes
102947,36,76.12,month-to-month,card,1,True,9.0,1,Yes
102948,38,68.61,one-year,bank,0,True,4.0,0,No
102949,37,27.56,one-year,bank,4,False,6.0,0,No
102950,3,105.71,month-to-month,paypal,4,False,11.0,1,Yes
102951,37,66.62,two-year,card,1,True,0.0,0,No
102952,67,88.66,one-year,check,2,False,,0,No
102953,32,51.2,month-to-month,bank,2,False,3.0,0,No
102954,20,65.88,month-to-month,bank,6,False,22.0,1,Yes
102955,71,48.33,month-to-month,bank,3,False,17.0,0,No
102956,8,100.9,month-to-month,bank,0,True,1.0,1,Yes
102957,35,77.79,month-to-month,check,3,False,2.0,0,No
102958,37,79.18,month-to-month,check,0,True,16.0,0,No
102959,34,103.95,month-to-month,card,2,False,,1,Yes
102960,66,98.91,month-to-month,card,0,True,0.0,0,No
102961,30,89.13,one-year,card,2,False,5.0,0,No
102962,70,34.46,one-year,paypal,0,True,1.0,0,No
102963,5,52.61,month-to-month,bank,2,False,2.0,0,No
102964,53,44.9,month-to-month,check,1,True,3.0,0,No
102965,43,88.19,month-to-month,bank,2,True,13.0,0,No
102966,18,74.27,month-to-month,bank,2,True,5.0,1,Yes
102967,17,35.24,month-to-month,card,1,False,2.0,0,No
102968,52,65.28,month-to-month,bank,3,False,9.0,0,No
102969,46,32.65,month-to-month,paypal,3,False,4.0,0,No
102970,44,68.67,two-year,paypal,2,False,17.0,0,No
102971,4,28.62,month-to-month,bank,2,True,20.0,1,Yes
102972,43,83.22,two-year,check,0,False,2.0,0,No
102973,70,79.45,month-to-month,bank,1,True,1.0,0,No
102974,2,117.7,month-to-month,paypal,1,False,3.0,1,Yes
102975,34,91.2,two-year,check,2,False,12.0,0,No
102976,36,59.43,month-to-month,paypal,1,False,17.0,0,No
102977,64,90.45,one-year,paypal,3,True,21.0,0,No
102978,21,35.06,two-year,bank,2,False,20.0,0,No
102979,34,45.94,one-year,bank,3,False,,0,No
102980,51,78.33,month-to-month,check,5,False,6.0,0,No
102981,5,16.04,month-to-month,card,2,True,19.0,0,No
102982,57,69.07,month-to-month,paypal,0,False,3.0,0,No
102983,59,44.49,month-to-month,check,3,True,26.0,0,No
102984,52,72.53,month-to-month,card,0,False,5.0,0,No
102985,47,43.06,two-year,bank,1,True,2.0,0,No
102986,54,80.61,one-year,paypal,1,False,12.0,0,No
102987,56,70.48,month-to-month,bank,2,True,6.0,0,No
102988,65,105.01,month-to-month,check,3,True,10.0,1,Yes
102989,31,70.17,one-year,paypal,1,True,3.0,0,No
102990,33,50.78,two-year,bank,2,False,1.0,0,No
102991,46,63.83,month-to-month,paypal,1,False,13.0,0,No
102992,14,36.39,month-to-month,bank,1,False,7.0,0,No
102993,61,80.15,two-year,check,1,False,8.0,0,No
102994,55,84.75,two-year,paypal,1,False,,0,No
102995,45,131.73,two-year,card,4,False,3.0,1,Yes
102996,22,54.45,month-to-month,check,1,False,16.0,0,No
102997,25,63.31,month-to-month,check,2,True,19.0,1,Yes
102998,31,55.61,month-to-month,check,0,False,1.0,0,No
102999,48,75.3,month-to-month,paypal,2,True,9.0,1,Yes
